epoch,reward,quantile,trajectories
63,-709.5489880195885,0.4,1000
64,-778.2240179574914,0.4,1000
65,-680.401989864066,0.4,1000
66,-688.7308295721524,0.4,1000
67,-581.0881148380317,0.4,1000
68,-650.479369211987,0.4,1000
69,-687.6142563003642,0.4,1000
70,-677.0692182131465,0.4,1000
71,-583.2156305376818,0.4,1000
72,-571.1802407081796,0.4,1000
73,-473.12032397175955,0.4,1000
74,-407.12397471970587,0.4,1000
75,-439.62201232469613,0.4,1000
76,-376.26363688325904,0.4,1000
77,-424.9322377125177,0.4,1000
78,-404.78106893546914,0.4,1000
79,-356.1861966626854,0.4,1000
80,-433.93252446677246,0.4,1000
81,-349.52249502157633,0.4,1000
82,-479.8482254355802,0.4,1000
83,-457.63727952548567,0.4,1000
84,-425.3095320179135,0.4,1000
85,-390.8252064423076,0.4,1000
86,-456.2563900125639,0.4,1000
87,-485.8121741054345,0.4,1000
88,-481.8528189405886,0.4,1000
89,-509.3362355140065,0.4,1000
90,-443.8050316379023,0.4,1000
91,-586.1157912982084,0.4,1000
92,-543.7411735668475,0.4,1000
93,-464.8037736349694,0.4,1000
94,-468.50495590522854,0.4,1000
95,-442.881762105417,0.4,1000
96,-492.3557464744886,0.4,1000
97,-438.703616903031,0.4,1000
98,-476.6706219693887,0.4,1000
99,-455.0754414818595,0.4,1000
0,-1226.026194555623,0.5,30
1,-1223.1348835588976,0.5,30
2,-1251.4955392624017,0.5,30
3,-1160.5623120294945,0.5,30
4,-1253.1271128705682,0.5,30
5,-1187.6146521997448,0.5,30
6,-1234.6922043731547,0.5,30
7,-1095.0001608248097,0.5,30
8,-1119.9026813899661,0.5,30
9,-1103.7996212254964,0.5,30
10,-1116.8728763686227,0.5,30
11,-1092.3073054076026,0.5,30
12,-1122.0627626338865,0.5,30
13,-1067.5930210856739,0.5,30
14,-1103.2580372908096,0.5,30
15,-1106.7031990850576,0.5,30
16,-1093.3217159951498,0.5,30
17,-1076.2841284716992,0.5,30
18,-1099.159402181703,0.5,30
19,-1096.969733510619,0.5,30
20,-1113.2612478241194,0.5,30
21,-1066.92128750228,0.5,30
22,-1078.1605353496084,0.5,30
23,-1066.397185485967,0.5,30
24,-1069.506016883877,0.5,30
25,-1091.789208073339,0.5,30
26,-1068.917871036039,0.5,30
27,-1064.2465319144014,0.5,30
28,-1071.1417976656517,0.5,30
29,-1144.535123634791,0.5,30
30,-1142.3225629234175,0.5,30
31,-1070.4001345135923,0.5,30
32,-1103.3843005815604,0.5,30
33,-1107.10869238467,0.5,30
34,-1127.1442531709886,0.5,30
35,-1107.114041175876,0.5,30
36,-1121.3113223510702,0.5,30
37,-1086.789955980922,0.5,30
38,-1054.6495088543916,0.5,30
39,-1075.834214549817,0.5,30
40,-1044.5598303944075,0.5,30
41,-1082.7198934695987,0.5,30
42,-1107.887063101425,0.5,30
43,-1075.1238536422588,0.5,30
44,-1096.3389607707106,0.5,30
45,-1063.957941656786,0.5,30
46,-1053.1654346739126,0.5,30
47,-1024.3383944629234,0.5,30
48,-1001.533691279308,0.5,30
49,-1036.6828247150195,0.5,30
50,-1025.6623593297954,0.5,30
51,-1025.039381557136,0.5,30
52,-1071.9828464876916,0.5,30
53,-1052.6661164405873,0.5,30
54,-1057.9808279534425,0.5,30
55,-1094.749576711578,0.5,30
56,-1095.5416135963246,0.5,30
57,-1037.8988928765662,0.5,30
58,-1003.9604495862623,0.5,30
59,-1052.9182709512754,0.5,30
60,-1063.7623861877935,0.5,30
61,-1014.1434390127969,0.5,30
62,-1015.6607875841037,0.5,30
63,-1003.8046185406689,0.5,30
64,-983.677494672934,0.5,30
65,-980.9580421502673,0.5,30
66,-995.3150964250854,0.5,30
67,-999.0881427360282,0.5,30
68,-978.6759582229124,0.5,30
69,-957.7357678803901,0.5,30
70,-933.5376460318729,0.5,30
71,-959.1650595136492,0.5,30
72,-997.1897865593797,0.5,30
73,-978.2660060099591,0.5,30
74,-977.0868352781413,0.5,30
75,-969.3970017902452,0.5,30
76,-1032.5460773513994,0.5,30
77,-1034.8464315146846,0.5,30
78,-992.8435077989797,0.5,30
79,-989.3062409883678,0.5,30
80,-990.2946657621724,0.5,30
81,-987.4556323619829,0.5,30
82,-982.2376231820667,0.5,30
83,-987.9184334777688,0.5,30
84,-979.4636781160864,0.5,30
85,-944.6822850874065,0.5,30
86,-970.7376570063428,0.5,30
87,-932.5894616636873,0.5,30
88,-941.2994373941966,0.5,30
89,-929.5311868974868,0.5,30
90,-919.9725022351377,0.5,30
91,-936.9736126955613,0.5,30
92,-962.5215129894145,0.5,30
93,-954.5539172555334,0.5,30
94,-936.166310559214,0.5,30
95,-941.350954583962,0.5,30
96,-936.3393211005048,0.5,30
97,-1024.4546400878771,0.5,30
98,-1024.086836398222,0.5,30
99,-1014.286880938425,0.5,30
0,-1197.195702347112,0.5,100
1,-1186.3811632478146,0.5,100
2,-1136.4259850060455,0.5,100
3,-1147.9575034265622,0.5,100
4,-1170.7452299779768,0.5,100
5,-1166.2591864645622,0.5,100
6,-1152.274356744795,0.5,100
7,-1174.5639942838488,0.5,100
8,-1129.3058635344514,0.5,100
9,-1145.8360137619034,0.5,100
10,-1136.5752972396292,0.5,100
11,-1118.2530653798588,0.5,100
12,-1114.7369948986482,0.5,100
13,-1088.27420898677,0.5,100
14,-1072.9417770426874,0.5,100
15,-1081.334764712773,0.5,100
16,-1082.5574813095511,0.5,100
17,-1087.7039890081735,0.5,100
18,-1046.2863138548437,0.5,100
19,-1048.6798326238818,0.5,100
20,-1057.4369335310125,0.5,100
21,-1019.3540853599317,0.5,100
22,-1011.0902625533304,0.5,100
23,-1026.7042885817898,0.5,100
24,-1019.8132761057366,0.5,100
25,-1032.1975969165026,0.5,100
26,-980.7611234236025,0.5,100
27,-982.5578703530404,0.5,100
28,-997.4942703430706,0.5,100
29,-1029.292348867264,0.5,100
30,-1008.4870821713957,0.5,100
31,-1023.1081518739555,0.5,100
32,-1007.6018085694784,0.5,100
33,-1053.5874713147048,0.5,100
34,-1031.7465838685903,0.5,100
35,-980.5160570101465,0.5,100
36,-985.120558226586,0.5,100
37,-967.8510211826383,0.5,100
38,-978.50403545419,0.5,100
39,-963.5371430595791,0.5,100
40,-962.6540530911308,0.5,100
41,-1036.1276619993396,0.5,100
42,-977.1413719951604,0.5,100
43,-970.6649163845707,0.5,100
44,-967.8955179269755,0.5,100
45,-1032.1317205672417,0.5,100
46,-1002.8920737515592,0.5,100
47,-989.25781385005,0.5,100
48,-965.5211110686927,0.5,100
49,-988.556278301776,0.5,100
50,-939.6423248458109,0.5,100
51,-987.917673840267,0.5,100
52,-998.3832186734733,0.5,100
53,-987.7531402266209,0.5,100
54,-985.9974618024577,0.5,100
55,-955.3310430113166,0.5,100
56,-946.5420937850134,0.5,100
57,-969.1933348583734,0.5,100
58,-979.2808524355391,0.5,100
59,-998.1117017589268,0.5,100
60,-953.6143247966264,0.5,100
61,-999.1256796275895,0.5,100
62,-972.3429080726227,0.5,100
63,-970.4373650425556,0.5,100
64,-975.5967072103912,0.5,100
65,-963.0630186228223,0.5,100
66,-967.3687300230193,0.5,100
67,-1007.931495597125,0.5,100
68,-998.5608127887889,0.5,100
69,-1006.0577745742166,0.5,100
70,-983.3051193824234,0.5,100
71,-1019.6930460222644,0.5,100
72,-994.2857304148092,0.5,100
73,-996.5362876522581,0.5,100
74,-1002.8485986742531,0.5,100
75,-1009.3681314205352,0.5,100
76,-1006.4836817053194,0.5,100
77,-987.3985389023437,0.5,100
78,-970.6589599501405,0.5,100
79,-965.7926421714699,0.5,100
80,-984.751560165275,0.5,100
81,-945.0530666462456,0.5,100
82,-916.2772917083771,0.5,100
83,-947.1576180837927,0.5,100
84,-931.0479649096964,0.5,100
85,-929.0657505621629,0.5,100
86,-914.1831943746306,0.5,100
87,-875.9592676804049,0.5,100
88,-847.5583555319334,0.5,100
89,-897.0180122068883,0.5,100
90,-903.8992727441993,0.5,100
91,-909.9469214144722,0.5,100
92,-889.5463524477448,0.5,100
93,-908.7859793662187,0.5,100
94,-870.5506417498859,0.5,100
95,-872.658130141212,0.5,100
96,-890.2053570082612,0.5,100
97,-876.292772503074,0.5,100
98,-881.1997926352725,0.5,100
99,-833.3751134307975,0.5,100
0,-1214.823007452255,0.5,300
1,-1262.917421199483,0.5,300
2,-1206.4142322575926,0.5,300
3,-1168.0046380576814,0.5,300
4,-1192.7472187956275,0.5,300
5,-1182.1709843869896,0.5,300
6,-1114.0314210463248,0.5,300
7,-1087.2637997632341,0.5,300
8,-1068.9710433642324,0.5,300
9,-1155.4059817357258,0.5,300
10,-1104.3427592059934,0.5,300
11,-1136.3464068885578,0.5,300
12,-1115.1695692317878,0.5,300
13,-1098.3997868352621,0.5,300
14,-1103.8306341695481,0.5,300
15,-1069.0371916858767,0.5,300
16,-1128.5398240971108,0.5,300
17,-1021.7946386865742,0.5,300
18,-1102.1301532398802,0.5,300
19,-1103.6762668394745,0.5,300
20,-1083.1977298021034,0.5,300
21,-1005.2900997008026,0.5,300
22,-1040.879933589822,0.5,300
23,-1027.6162958649966,0.5,300
24,-1027.6472623236584,0.5,300
25,-965.7214974024083,0.5,300
26,-937.5195144340553,0.5,300
27,-932.2788125987079,0.5,300
28,-958.8025040248809,0.5,300
29,-957.1205941057815,0.5,300
30,-926.7328135327881,0.5,300
31,-907.5935578762782,0.5,300
32,-920.5815044274282,0.5,300
33,-964.6273663355519,0.5,300
34,-943.6845216010692,0.5,300
35,-890.5322721232207,0.5,300
36,-930.7573852051755,0.5,300
37,-898.5120254480338,0.5,300
38,-933.8762730089322,0.5,300
39,-947.7805630839118,0.5,300
40,-869.8296748068474,0.5,300
41,-907.1933713915039,0.5,300
42,-868.479850604148,0.5,300
43,-935.4260426687277,0.5,300
44,-907.441168256542,0.5,300
45,-899.3103182127222,0.5,300
46,-862.3828163805614,0.5,300
47,-797.6966843723291,0.5,300
48,-839.5204564823363,0.5,300
49,-799.3406938712985,0.5,300
50,-751.7907030084596,0.5,300
51,-850.4506791835806,0.5,300
52,-868.7335455927794,0.5,300
53,-868.4448405816091,0.5,300
54,-810.5988612490077,0.5,300
55,-782.4370499200803,0.5,300
56,-832.5528634100664,0.5,300
57,-827.9891319712214,0.5,300
58,-809.1625872121233,0.5,300
59,-933.7820400750021,0.5,300
60,-909.7180638124046,0.5,300
61,-857.4940057475327,0.5,300
62,-829.3156677264892,0.5,300
63,-832.5542347524091,0.5,300
64,-841.6677591118855,0.5,300
65,-837.3250511369065,0.5,300
66,-844.031286069967,0.5,300
67,-847.0997737898608,0.5,300
68,-808.1615457855562,0.5,300
69,-797.8267882876435,0.5,300
70,-754.2408873739464,0.5,300
71,-712.3357301277714,0.5,300
72,-721.8336166192862,0.5,300
73,-711.1703182881528,0.5,300
74,-725.3869342106932,0.5,300
75,-710.916370594321,0.5,300
76,-687.0344666483679,0.5,300
77,-780.7860468804922,0.5,300
78,-813.0770522346002,0.5,300
79,-817.3914311435497,0.5,300
80,-741.1067536345469,0.5,300
81,-741.5817035550417,0.5,300
82,-792.6842652543958,0.5,300
83,-789.5939891688604,0.5,300
84,-722.3403274319821,0.5,300
85,-770.8750492654892,0.5,300
86,-831.6924423535983,0.5,300
87,-748.4376981467502,0.5,300
88,-783.0129993070864,0.5,300
89,-751.6929655490807,0.5,300
90,-733.3370952788141,0.5,300
91,-762.0611609405989,0.5,300
92,-784.6032062082515,0.5,300
93,-760.0986039837074,0.5,300
94,-790.5416418471215,0.5,300
95,-767.0864328956179,0.5,300
96,-825.5423748447498,0.5,300
97,-867.845849465245,0.5,300
98,-772.0072248836614,0.5,300
99,-700.7505715316001,0.5,300
0,-1414.3427860980423,0.5,1000
1,-1238.9849390115453,0.5,1000
2,-1260.949781814388,0.5,1000
3,-1222.434257043374,0.5,1000
4,-1236.696423104502,0.5,1000
5,-1155.6929439321768,0.5,1000
6,-1167.5970401887796,0.5,1000
7,-1144.726937384154,0.5,1000
8,-1162.5263533587936,0.5,1000
9,-1096.6387935738362,0.5,1000
10,-1032.8041503211675,0.5,1000
11,-1097.0786182509023,0.5,1000
12,-1014.9646882433706,0.5,1000
13,-1002.2291326348927,0.5,1000
14,-947.5443558490184,0.5,1000
15,-939.2549509906854,0.5,1000
16,-981.191968209369,0.5,1000
17,-987.8128373506312,0.5,1000
18,-896.5965031573439,0.5,1000
19,-880.1601063517382,0.5,1000
20,-913.239625666224,0.5,1000
21,-893.9258358101531,0.5,1000
22,-873.2356697604034,0.5,1000
23,-869.5085708737217,0.5,1000
24,-859.1937563085525,0.5,1000
25,-877.1454766060783,0.5,1000
26,-912.9893508339992,0.5,1000
27,-821.7855342555989,0.5,1000
28,-819.2471229640155,0.5,1000
29,-756.7003173867362,0.5,1000
30,-813.3743659467059,0.5,1000
31,-851.421979392704,0.5,1000
32,-777.8950384483965,0.5,1000
33,-808.6568075273557,0.5,1000
34,-820.0486274033359,0.5,1000
35,-779.2836719340089,0.5,1000
36,-761.6900549836135,0.5,1000
37,-702.3545548191373,0.5,1000
38,-634.3930174359026,0.5,1000
39,-452.27926374414494,0.5,1000
40,-373.1128279871596,0.5,1000
41,-433.2236416189064,0.5,1000
42,-710.2214666232877,0.5,1000
43,-633.4420448073055,0.5,1000
44,-618.404240272145,0.5,1000
45,-401.196396029711,0.5,1000
46,-432.2114416831365,0.5,1000
47,-361.7932632408237,0.5,1000
48,-397.1230634245502,0.5,1000
49,-363.7958515516204,0.5,1000
50,-375.15323669420917,0.5,1000
51,-383.33829690503086,0.5,1000
52,-355.9662682959247,0.5,1000
53,-436.8170453781202,0.5,1000
54,-374.7526312384937,0.5,1000
55,-354.07051128403043,0.5,1000
56,-438.5266723287943,0.5,1000
57,-323.86573500487503,0.5,1000
58,-336.73899401798064,0.5,1000
59,-375.13065303117844,0.5,1000
60,-305.81217870637835,0.5,1000
61,-284.39183173856765,0.5,1000
62,-325.10311993916554,0.5,1000
63,-353.6154802397883,0.5,1000
64,-331.75368645140816,0.5,1000
65,-367.7663636149365,0.5,1000
66,-307.4611669591996,0.5,1000
67,-284.29540254370767,0.5,1000
68,-306.22145932035454,0.5,1000
69,-317.57142413149927,0.5,1000
70,-316.18553903994894,0.5,1000
71,-337.1512496838061,0.5,1000
72,-328.9996978911172,0.5,1000
73,-328.1682721414899,0.5,1000
74,-370.1944762161936,0.5,1000
75,-337.985775015518,0.5,1000
76,-409.8678968341061,0.5,1000
77,-399.95184062628266,0.5,1000
78,-447.10952446958765,0.5,1000
79,-421.97871467071104,0.5,1000
80,-377.7996055421518,0.5,1000
81,-433.49957080384695,0.5,1000
82,-421.79173242585813,0.5,1000
83,-407.05898143217996,0.5,1000
84,-392.634939016664,0.5,1000
85,-396.44322127259875,0.5,1000
86,-413.3917332812291,0.5,1000
87,-364.6133956342444,0.5,1000
88,-365.01775934331926,0.5,1000
89,-318.3060309937736,0.5,1000
90,-447.42653568456683,0.5,1000
91,-381.6368336062756,0.5,1000
92,-369.8216635212955,0.5,1000
93,-367.8062321849809,0.5,1000
94,-442.6683310182826,0.5,1000
95,-364.407706232652,0.5,1000
96,-326.25607204758,0.5,1000
97,-393.6438788138744,0.5,1000
98,-362.6655245333085,0.5,1000
99,-331.81610737511875,0.5,1000
0,-1506.0880578398667,0.6,30
1,-1495.9509049550572,0.6,30
2,-1440.8201395617766,0.6,30
3,-1388.9536042045709,0.6,30
4,-1309.0929914117085,0.6,30
5,-1165.9448953192834,0.6,30
6,-1191.3711733391162,0.6,30
7,-1192.5197398087848,0.6,30
8,-1162.1361961073171,0.6,30
9,-1139.7654647233996,0.6,30
10,-1155.4616289451076,0.6,30
11,-1149.9791407456855,0.6,30
12,-1158.4006969539541,0.6,30
13,-1195.3212824426596,0.6,30
14,-1183.5848892038036,0.6,30
15,-1216.5674944047164,0.6,30
16,-1167.6673427927524,0.6,30
17,-1154.0539783021586,0.6,30
18,-1139.6958050831117,0.6,30
19,-1167.8454661592991,0.6,30
20,-1171.5192096928927,0.6,30
21,-1166.1757157637076,0.6,30
22,-1098.2951311469028,0.6,30
23,-1087.6926523781656,0.6,30
24,-1116.77465904826,0.6,30
25,-1126.0172810919073,0.6,30
26,-1126.5671840504401,0.6,30
27,-1101.3730014369194,0.6,30
28,-1086.336244543972,0.6,30
29,-1030.0867970933045,0.6,30
30,-1052.4635700414367,0.6,30
31,-1054.3960243606289,0.6,30
32,-1058.6748744901197,0.6,30
33,-1020.2220947059848,0.6,30
34,-1037.0563484677853,0.6,30
35,-1052.3824109036473,0.6,30
36,-1039.58227249424,0.6,30
37,-1071.1730171488641,0.6,30
38,-1017.5489559156964,0.6,30
39,-1014.2904393470844,0.6,30
40,-1069.1949860253321,0.6,30
41,-1099.0253789059543,0.6,30
42,-1079.2771902705238,0.6,30
43,-1014.4598413894867,0.6,30
44,-1034.2273041124536,0.6,30
45,-1014.9986646741246,0.6,30
46,-1038.0150825789258,0.6,30
47,-969.0627763319221,0.6,30
48,-955.086712642182,0.6,30
49,-1011.8013763290884,0.6,30
50,-1023.4137654849795,0.6,30
51,-985.9731349033224,0.6,30
52,-971.0151181407605,0.6,30
53,-980.3689394119988,0.6,30
54,-1000.7525924179935,0.6,30
55,-991.5120229322398,0.6,30
56,-981.9824745406273,0.6,30
57,-958.8599540907147,0.6,30
58,-989.0720810666793,0.6,30
59,-972.4760109141299,0.6,30
60,-930.6836150921753,0.6,30
61,-965.5972431027857,0.6,30
62,-977.806120699439,0.6,30
63,-965.0474743795925,0.6,30
64,-945.360297910403,0.6,30
65,-917.3440487729823,0.6,30
66,-1016.8498223984019,0.6,30
67,-938.1600945583481,0.6,30
68,-950.1300931060358,0.6,30
69,-955.2752129488281,0.6,30
70,-968.8115459441946,0.6,30
71,-978.1392642786792,0.6,30
72,-1009.9727352874527,0.6,30
73,-1009.0406231734072,0.6,30
74,-990.4352847649541,0.6,30
75,-1006.2547744699941,0.6,30
76,-979.4437317391827,0.6,30
77,-989.5466972974973,0.6,30
78,-1018.686883494434,0.6,30
79,-1025.0572162354945,0.6,30
80,-1017.1124567154408,0.6,30
81,-1014.8389883953125,0.6,30
82,-984.9995069258206,0.6,30
83,-1004.5323196646023,0.6,30
84,-946.3165031326427,0.6,30
85,-953.5618505299877,0.6,30
86,-925.0496282210174,0.6,30
87,-888.2498588487023,0.6,30
88,-931.9407767777656,0.6,30
89,-943.115353348028,0.6,30
90,-952.6373961754983,0.6,30
91,-954.5486094934644,0.6,30
92,-956.6545037502103,0.6,30
93,-904.6798834903547,0.6,30
94,-889.3634033307845,0.6,30
95,-930.2768909910966,0.6,30
96,-924.5810517936648,0.6,30
97,-977.8724897805894,0.6,30
98,-954.3709026128017,0.6,30
99,-972.7952814041954,0.6,30
0,-1395.2902746619336,0.6,100
1,-1336.8522602760966,0.6,100
2,-1319.2904663750053,0.6,100
3,-1184.1980109029555,0.6,100
4,-1151.0512965537926,0.6,100
5,-1165.432883842741,0.6,100
6,-1190.6063877757883,0.6,100
7,-1187.2917555675992,0.6,100
8,-1146.0277914213882,0.6,100
9,-1212.1816459694141,0.6,100
10,-1185.0127237670233,0.6,100
11,-1178.7346308657723,0.6,100
12,-1103.1714917395798,0.6,100
13,-1082.345263522381,0.6,100
14,-1065.1328213252966,0.6,100
15,-1033.755978037266,0.6,100
16,-1081.0929659894873,0.6,100
17,-1155.7652460967224,0.6,100
18,-1128.5777190345377,0.6,100
19,-1168.5635894928826,0.6,100
20,-1100.6955567045218,0.6,100
21,-1070.503465727869,0.6,100
22,-1096.3099979134088,0.6,100
23,-1081.6428812908812,0.6,100
24,-1087.767943411945,0.6,100
25,-1066.3082699138592,0.6,100
26,-1025.8205888087818,0.6,100
27,-1008.1361031003735,0.6,100
28,-1066.6628963611574,0.6,100
29,-1052.2296411634377,0.6,100
30,-983.613716277866,0.6,100
31,-1019.0751096849979,0.6,100
32,-1029.383722219603,0.6,100
33,-969.1472133337633,0.6,100
34,-966.9357506968313,0.6,100
35,-963.2197159045083,0.6,100
36,-1000.0688169620261,0.6,100
37,-974.8528970485335,0.6,100
38,-951.5467137287503,0.6,100
39,-961.9720411201021,0.6,100
40,-974.2576148435339,0.6,100
41,-952.1650861628351,0.6,100
42,-951.3050937888619,0.6,100
43,-964.4280111209198,0.6,100
44,-962.2881118666263,0.6,100
45,-949.599616573,0.6,100
46,-954.0992067746722,0.6,100
47,-939.7995202897957,0.6,100
48,-962.6976969017825,0.6,100
49,-957.7678348321699,0.6,100
50,-970.9086083905836,0.6,100
51,-964.5739457514554,0.6,100
52,-954.6552133452501,0.6,100
53,-966.3442019538986,0.6,100
54,-927.802099547204,0.6,100
55,-938.8031684584233,0.6,100
56,-980.76401148219,0.6,100
57,-931.3490133485568,0.6,100
58,-944.8605171137831,0.6,100
59,-918.5609976271319,0.6,100
60,-883.9942227511491,0.6,100
61,-917.1640382850844,0.6,100
62,-863.2735447463294,0.6,100
63,-860.6451826944015,0.6,100
64,-877.1215664836149,0.6,100
65,-920.3089941009862,0.6,100
66,-932.7815206099249,0.6,100
67,-881.0012565884301,0.6,100
68,-867.6049161909765,0.6,100
69,-916.2211824455736,0.6,100
70,-917.8168513379152,0.6,100
71,-918.7180575058615,0.6,100
72,-901.1554509605799,0.6,100
73,-941.1771723668198,0.6,100
74,-915.1136990785978,0.6,100
75,-910.0771770636362,0.6,100
76,-868.0485947139741,0.6,100
77,-831.1959407024945,0.6,100
78,-799.7499897046089,0.6,100
79,-861.0402152387293,0.6,100
80,-813.9417190269478,0.6,100
81,-780.4678493823133,0.6,100
82,-864.0401508437317,0.6,100
83,-889.0928271403499,0.6,100
84,-934.3988455402667,0.6,100
85,-908.8956591042025,0.6,100
86,-881.7089797873945,0.6,100
87,-849.4254811121317,0.6,100
88,-822.7739800407961,0.6,100
89,-780.6182094712796,0.6,100
90,-835.0195080132312,0.6,100
91,-785.9375821513489,0.6,100
92,-822.5676378860985,0.6,100
93,-886.4516789217573,0.6,100
94,-846.1857224251379,0.6,100
95,-850.0015809999985,0.6,100
96,-858.7867808535995,0.6,100
97,-842.0812418143109,0.6,100
98,-866.020529009212,0.6,100
99,-819.3513054119979,0.6,100
0,-1229.0429193574753,0.6,300
1,-1211.4754284909259,0.6,300
2,-1217.2629409814178,0.6,300
3,-1188.4021124636677,0.6,300
4,-1189.5067438582553,0.6,300
5,-1147.6868335732347,0.6,300
6,-1133.5612018739766,0.6,300
7,-1056.6024393469672,0.6,300
8,-1037.913648118557,0.6,300
9,-1069.4931859537564,0.6,300
10,-1046.1729370395412,0.6,300
11,-1038.5282549130711,0.6,300
12,-1044.4698552542218,0.6,300
13,-1047.9273805985692,0.6,300
14,-1007.8381758681833,0.6,300
15,-1033.5810471784894,0.6,300
16,-1000.1430992350719,0.6,300
17,-1056.1492626925342,0.6,300
18,-1055.8746138326119,0.6,300
19,-1012.2808767921408,0.6,300
20,-1023.4353421304567,0.6,300
21,-1026.6095064059068,0.6,300
22,-1016.1908755029367,0.6,300
23,-1011.4297541511604,0.6,300
24,-1006.9702270300005,0.6,300
25,-1023.4169686869068,0.6,300
26,-965.1261632766202,0.6,300
27,-992.0833455946009,0.6,300
28,-976.9855874810381,0.6,300
29,-942.1998174313266,0.6,300
30,-968.9383094277187,0.6,300
31,-922.3683617905303,0.6,300
32,-950.7503986442725,0.6,300
33,-962.0493306978807,0.6,300
34,-909.8615479366142,0.6,300
35,-911.3454742771755,0.6,300
36,-898.0526653192017,0.6,300
37,-888.4907944635092,0.6,300
38,-913.2103453907565,0.6,300
39,-878.5448270591769,0.6,300
40,-855.8162340184804,0.6,300
41,-859.5402047714119,0.6,300
42,-860.9539682726775,0.6,300
43,-874.1415702782449,0.6,300
44,-883.574109703525,0.6,300
45,-840.8486686275636,0.6,300
46,-876.9604414438247,0.6,300
47,-822.5810359485977,0.6,300
48,-868.1041619441586,0.6,300
49,-852.9756981739022,0.6,300
50,-863.3340702719196,0.6,300
51,-858.2253497226587,0.6,300
52,-880.9105672422887,0.6,300
53,-899.434567214998,0.6,300
54,-880.6753662387168,0.6,300
55,-835.0294194350219,0.6,300
56,-869.5916945320414,0.6,300
57,-828.2358345728651,0.6,300
58,-810.6357337290415,0.6,300
59,-748.2347480419035,0.6,300
60,-771.881367792842,0.6,300
61,-775.5624235422803,0.6,300
62,-797.4773094337044,0.6,300
63,-731.3954977149526,0.6,300
64,-663.6144783405756,0.6,300
65,-696.4691513294613,0.6,300
66,-702.2306722695332,0.6,300
67,-766.838469664649,0.6,300
68,-705.1897578190147,0.6,300
69,-733.7340625452007,0.6,300
70,-799.8332393636833,0.6,300
71,-792.7986016090837,0.6,300
72,-785.4621238022396,0.6,300
73,-758.9678332803393,0.6,300
74,-861.1073390239329,0.6,300
75,-784.1719144796698,0.6,300
76,-698.1857675089046,0.6,300
77,-663.0518484178688,0.6,300
78,-658.272700862139,0.6,300
79,-704.9312959323075,0.6,300
80,-662.2753082090074,0.6,300
81,-685.6745142156873,0.6,300
82,-699.6533247932853,0.6,300
83,-708.5376199905273,0.6,300
84,-604.085189578683,0.6,300
85,-655.3690866371696,0.6,300
86,-653.2902611593751,0.6,300
87,-573.535292815144,0.6,300
88,-632.6674623377737,0.6,300
89,-584.8280766092056,0.6,300
90,-508.9993029496729,0.6,300
91,-597.6196941846961,0.6,300
92,-602.7128300976184,0.6,300
93,-639.7211923866803,0.6,300
94,-567.264455876705,0.6,300
95,-495.8906200636518,0.6,300
96,-535.4994655767458,0.6,300
97,-569.3181512565068,0.6,300
98,-467.0185736703679,0.6,300
99,-517.0564256737628,0.6,300
0,-1262.258620435875,0.6,1000
1,-1154.799248977889,0.6,1000
2,-1171.4197575339717,0.6,1000
3,-1176.4402769297533,0.6,1000
4,-1131.280824653356,0.6,1000
5,-1138.3257425383663,0.6,1000
6,-1106.0721688164601,0.6,1000
7,-1139.0739721588475,0.6,1000
8,-1138.9513514764428,0.6,1000
9,-1080.7766321459758,0.6,1000
10,-1048.2819129672632,0.6,1000
11,-1039.125687027791,0.6,1000
12,-1005.0206455492953,0.6,1000
13,-978.8693481348148,0.6,1000
14,-940.9954024585041,0.6,1000
15,-999.9854977351331,0.6,1000
16,-962.4856478300026,0.6,1000
17,-929.3175473347428,0.6,1000
18,-893.1252061449399,0.6,1000
19,-839.3579031677857,0.6,1000
20,-854.6056394906121,0.6,1000
21,-815.2208718323504,0.6,1000
22,-832.5516351064534,0.6,1000
23,-831.5876473347209,0.6,1000
24,-846.0563118064997,0.6,1000
25,-800.7287824255915,0.6,1000
26,-786.7593468774041,0.6,1000
27,-717.1488037342081,0.6,1000
28,-727.0170812441007,0.6,1000
29,-633.4910110054169,0.6,1000
30,-631.1755580158217,0.6,1000
31,-681.1611923055137,0.6,1000
32,-573.9285587954848,0.6,1000
33,-517.7929120571605,0.6,1000
34,-459.82986289038155,0.6,1000
35,-565.3003712109974,0.6,1000
36,-455.2489639032587,0.6,1000
37,-365.1818834316878,0.6,1000
38,-559.774294087846,0.6,1000
39,-461.3921008976002,0.6,1000
40,-296.74298042279844,0.6,1000
41,-324.61704200538713,0.6,1000
42,-400.3140804799391,0.6,1000
43,-373.205420848302,0.6,1000
44,-412.22009635060044,0.6,1000
45,-504.98286571641756,0.6,1000
46,-375.6743731457824,0.6,1000
47,-346.40946165964885,0.6,1000
48,-357.1776524600627,0.6,1000
49,-378.36930422917555,0.6,1000
50,-476.0647330404118,0.6,1000
51,-511.4771383086291,0.6,1000
52,-296.6582035351707,0.6,1000
53,-346.6439605468054,0.6,1000
54,-393.77881294338573,0.6,1000
55,-369.85261332858295,0.6,1000
56,-283.30765559894576,0.6,1000
57,-364.33767348594387,0.6,1000
58,-352.1824015924821,0.6,1000
59,-324.03082195481943,0.6,1000
60,-249.13691293264063,0.6,1000
61,-424.1118395374773,0.6,1000
62,-325.3241193740968,0.6,1000
