epoch,reward,delivered,quantile,trajectories
0,-377.29,0,0.1,30
1,-378.37,0,0.1,30
2,-371.71,0,0.1,30
3,-376.3,0,0.1,30
4,-363.24,1,0.1,30
5,-387.28,0,0.1,30
6,-349.48,0,0.1,30
7,-345.25,0,0.1,30
8,-335.35,0,0.1,30
9,-330.77,3,0.1,30
10,-334.06,4,0.1,30
11,-354.07,0,0.1,30
12,-351.37,0,0.1,30
13,-347.5,0,0.1,30
14,-355.51,0,0.1,30
15,-342.82,0,0.1,30
16,-324.54,2,0.1,30
17,-317.57,8,0.1,30
18,-309.99,8,0.1,30
19,-294.25,6,0.1,30
20,-314.93,3,0.1,30
21,-338.21,2,0.1,30
22,-323.65,0,0.1,30
23,-301.87,0,0.1,30
24,-314.97,1,0.1,30
25,-318.95,1,0.1,30
26,-355.27,1,0.1,30
27,-337.17,1,0.1,30
28,-339.85,0,0.1,30
29,-362.35,0,0.1,30
30,-333.02,1,0.1,30
31,-343.95,1,0.1,30
32,-332.29,0,0.1,30
33,-353.44,1,0.1,30
34,-348.01,1,0.1,30
35,-308.62,0,0.1,30
36,-320.41,0,0.1,30
37,-345.43,0,0.1,30
38,-345.61,0,0.1,30
39,-326.53,0,0.1,30
40,-319.6,1,0.1,30
41,-319.02,1,0.1,30
42,-337.33,0,0.1,30
43,-303.67,5,0.1,30
44,-348.76,1,0.1,30
45,-348.94,0,0.1,30
46,-340.03,0,0.1,30
47,-388.18,0,0.1,30
48,-384.24,4,0.1,30
49,-389.53,0,0.1,30
50,-400.33,0,0.1,30
51,-370.9,0,0.1,30
52,-344.71,0,0.1,30
53,-353.98,0,0.1,30
54,-365.32,0,0.1,30
55,-370.0,0,0.1,30
56,-344.26,0,0.1,30
57,-357.49,0,0.1,30
58,-354.97,0,0.1,30
59,-351.82,0,0.1,30
60,-352.81,0,0.1,30
61,-319.15,0,0.1,30
62,-340.93,0,0.1,30
63,-322.73,1,0.1,30
64,-345.16,2,0.1,30
65,-335.85,6,0.1,30
66,-338.57,5,0.1,30
67,-317.5,8,0.1,30
68,-283.42,14,0.1,30
69,-322.76,4,0.1,30
70,-304.25,6,0.1,30
71,-340.1,7,0.1,30
72,-341.91,3,0.1,30
73,-351.64,1,0.1,30
74,-332.57,1,0.1,30
75,-339.1,1,0.1,30
76,-354.52,0,0.1,30
77,-409.87,0,0.1,30
78,-362.08,0,0.1,30
79,-325.9,0,0.1,30
80,-351.19,0,0.1,30
81,-327.34,0,0.1,30
82,-330.89,2,0.1,30
83,-347.14,0,0.1,30
84,-338.23,0,0.1,30
85,-327.7,0,0.1,30
86,-360.91,0,0.1,30
87,-342.55,0,0.1,30
88,-344.98,0,0.1,30
89,-325.47,2,0.1,30
90,-339.76,7,0.1,30
91,-350.64,7,0.1,30
92,-389.36,6,0.1,30
93,-326.17,5,0.1,30
94,-315.9,5,0.1,30
95,-325.52,9,0.1,30
96,-291.73,8,0.1,30
97,-314.53,4,0.1,30
98,-265.46,9,0.1,30
99,-304.78,6,0.1,30
0,-365.32,0,0.1,100
1,-370.72,0,0.1,100
2,-364.51,0,0.1,100
3,-339.85,0,0.1,100
4,-334.36,0,0.1,100
5,-341.11,0,0.1,100
6,-334.81,0,0.1,100
7,-306.73,0,0.1,100
8,-308.89,0,0.1,100
9,-304.84,0,0.1,100
10,-284.05,0,0.1,100
11,-258.4,0,0.1,100
12,-254.89,0,0.1,100
13,-253.36,0,0.1,100
14,-252.91,0,0.1,100
15,-230.14,0,0.1,100
16,-233.92,0,0.1,100
17,-215.41,1,0.1,100
18,-225.82,0,0.1,100
19,-223.57,0,0.1,100
20,-184.69,0,0.1,100
21,-192.21,2,0.1,100
22,-187.36,8,0.1,100
23,-187.1,3,0.1,100
24,-190.37,2,0.1,100
25,-171.93,6,0.1,100
26,-158.29,3,0.1,100
27,-173.04,3,0.1,100
28,-164.79,4,0.1,100
29,-164.07,4,0.1,100
30,-165.09,5,0.1,100
31,-148.46,3,0.1,100
32,-150.11,5,0.1,100
33,-137.95,9,0.1,100
34,-144.62,7,0.1,100
35,-139.7,7,0.1,100
36,-163.61,5,0.1,100
37,-138.91,10,0.1,100
38,-160.28,6,0.1,100
39,-145.32,7,0.1,100
40,-147.34,8,0.1,100
41,-137.03,10,0.1,100
42,-160.71,7,0.1,100
43,-149.35,7,0.1,100
44,-135.22,14,0.1,100
45,-128.81,11,0.1,100
46,-116.67,19,0.1,100
47,-126.01,11,0.1,100
48,-139.42,14,0.1,100
49,-127.88,10,0.1,100
50,-131.25,17,0.1,100
51,-130.1,6,0.1,100
52,-120.17,11,0.1,100
53,-129.06,10,0.1,100
54,-124.08,10,0.1,100
55,-122.05,8,0.1,100
56,-120.17,11,0.1,100
57,-116.79,5,0.1,100
58,-116.18,12,0.1,100
59,-135.78,9,0.1,100
60,-122.29,9,0.1,100
61,-139.04,10,0.1,100
62,-121.24,8,0.1,100
63,-132.05,6,0.1,100
64,-148.54,7,0.1,100
65,-131.01,6,0.1,100
66,-116.08,9,0.1,100
67,-122.63,8,0.1,100
68,-130.08,9,0.1,100
69,-124.28,8,0.1,100
70,-118.02,7,0.1,100
71,-104.43,11,0.1,100
72,-118.65,11,0.1,100
73,-124.72,7,0.1,100
74,-138.37,6,0.1,100
75,-118.71,12,0.1,100
76,-126.2,8,0.1,100
77,-126.96,9,0.1,100
78,-128.04,10,0.1,100
79,-122.15,15,0.1,100
80,-119.36,11,0.1,100
81,-108.25,11,0.1,100
82,-115.55,12,0.1,100
83,-119.87,11,0.1,100
84,-112.22,8,0.1,100
85,-117.49,18,0.1,100
86,-122.57,11,0.1,100
87,-113.49,11,0.1,100
88,-110.93,13,0.1,100
89,-107.88,17,0.1,100
90,-100.29,13,0.1,100
91,-117.5,8,0.1,100
92,-121.28,9,0.1,100
93,-107.56,11,0.1,100
94,-108.7,10,0.1,100
95,-114.56,12,0.1,100
96,-111.2,12,0.1,100
97,-110.37,8,0.1,100
98,-113.05,12,0.1,100
99,-109.99,8,0.1,100
0,-381.58,2,0.1,300
1,-373.51,0,0.1,300
2,-365.23,0,0.1,300
3,-346.89,1,0.1,300
4,-333.76,1,0.1,300
5,-320.16,3,0.1,300
6,-313.21,0,0.1,300
7,-303.74,3,0.1,300
8,-290.62,0,0.1,300
9,-265.33,1,0.1,300
10,-257.77,0,0.1,300
11,-252.37,0,0.1,300
12,-244.63,0,0.1,300
13,-227.62,0,0.1,300
14,-213.94,0,0.1,300
15,-201.25,0,0.1,300
16,-199.27,0,0.1,300
17,-177.22,0,0.1,300
18,-172.09,0,0.1,300
19,-173.17,0,0.1,300
20,-162.37,0,0.1,300
21,-156.7,0,0.1,300
22,-143.83,0,0.1,300
23,-145.18,0,0.1,300
24,-140.41,0,0.1,300
25,-131.5,0,0.1,300
26,-126.28,0,0.1,300
27,-131.14,0,0.1,300
28,-124.12,0,0.1,300
29,-121.6,0,0.1,300
30,-118.09,0,0.1,300
31,-113.14,0,0.1,300
32,-118.54,0,0.1,300
33,-110.89,0,0.1,300
34,-107.92,0,0.1,300
35,-104.05,0,0.1,300
36,-104.41,0,0.1,300
37,-101.53,0,0.1,300
38,-102.34,0,0.1,300
39,-101.44,0,0.1,300
40,-104.32,0,0.1,300
41,-104.32,0,0.1,300
42,-104.05,0,0.1,300
43,-103.06,0,0.1,300
44,-390.08,1,0.1,300
45,-372.68,4,0.1,300
46,-366.38,5,0.1,300
47,-365.17,4,0.1,300
48,-346.22,6,0.1,300
49,-342.05,6,0.1,300
50,-328.01,10,0.1,300
51,-312.32,8,0.1,300
52,-301.69,10,0.1,300
53,-294.11,11,0.1,300
54,-279.08,11,0.1,300
55,-261.08,11,0.1,300
56,-255.76,13,0.1,300
57,-244.44,8,0.1,300
58,-236.51,3,0.1,300
59,-230.27,11,0.1,300
60,-215.13,9,0.1,300
61,-215.81,9,0.1,300
62,-191.56,16,0.1,300
63,-183.81,12,0.1,300
64,-179.44,10,0.1,300
65,-157.59,19,0.1,300
66,-154.6,17,0.1,300
67,-153.12,15,0.1,300
68,-144.13,17,0.1,300
69,-138.66,14,0.1,300
70,-137.39,11,0.1,300
71,-136.11,14,0.1,300
72,-127.83,15,0.1,300
73,-121.8,15,0.1,300
74,-116.87,11,0.1,300
75,-111.49,14,0.1,300
76,-108.33,17,0.1,300
77,-107.19,12,0.1,300
78,-107.36,15,0.1,300
79,-102.36,15,0.1,300
80,-98.86,20,0.1,300
81,-110.01,10,0.1,300
82,-97.36,14,0.1,300
83,-89.49,18,0.1,300
84,-101.3,14,0.1,300
85,-99.58,10,0.1,300
86,-93.53,13,0.1,300
87,-92.11,13,0.1,300
88,-316.15,22,0.1,300
89,-320.23,20,0.1,300
90,-281.97,30,0.1,300
91,-307.73,19,0.1,300
92,-288.05,24,0.1,300
93,-284.45,19,0.1,300
94,-285.49,13,0.1,300
95,-261.99,22,0.1,300
96,-233.88,28,0.1,300
97,-242.85,21,0.1,300
98,-237.03,27,0.1,300
99,-216.32,22,0.1,300
0,-377.91,1,0.1,1000
1,-375.45,1,0.1,1000
2,-360.27,1,0.1,1000
3,-349.94,2,0.1,1000
4,-334.71,2,0.1,1000
5,-323.33,1,0.1,1000
6,-315.19,0,0.1,1000
7,-298.54,0,0.1,1000
8,-302.32,0,0.1,1000
9,-286.3,0,0.1,1000
10,-282.76,1,0.1,1000
11,-269.69,2,0.1,1000
12,-267.58,4,0.1,1000
13,-241.71,6,0.1,1000
14,-244.06,1,0.1,1000
15,-226.42,4,0.1,1000
16,-226.27,4,0.1,1000
17,-218.24,7,0.1,1000
18,-215.22,3,0.1,1000
19,-208.16,5,0.1,1000
20,-192.81,6,0.1,1000
21,-188.94,7,0.1,1000
22,-178.33,6,0.1,1000
23,-168.01,14,0.1,1000
24,-157.41,13,0.1,1000
25,-158.22,12,0.1,1000
26,-142.48,11,0.1,1000
27,-137.71,7,0.1,1000
28,-133.7,10,0.1,1000
29,-127.02,9,0.1,1000
30,-116.22,14,0.1,1000
31,-112.01,18,0.1,1000
32,-105.15,17,0.1,1000
33,-98.81,17,0.1,1000
34,-97.84,10,0.1,1000
35,-89.29,21,0.1,1000
36,-312.48,20,0.1,1000
37,-334.45,16,0.1,1000
38,-295.5,23,0.1,1000
39,-275.98,30,0.1,1000
40,-284.45,22,0.1,1000
41,-270.13,27,0.1,1000
42,-250.4,26,0.1,1000
43,-248.26,25,0.1,1000
44,-253.01,19,0.1,1000
45,-235.93,25,0.1,1000
46,-196.4,39,0.1,1000
47,-219.29,23,0.1,1000
48,-198.86,25,0.1,1000
49,-189.26,29,0.1,1000
50,-179.6,31,0.1,1000
51,-176.42,32,0.1,1000
52,-166.12,33,0.1,1000
53,-144.39,44,0.1,1000
54,-128.74,50,0.1,1000
55,-117.19,51,0.1,1000
56,-113.56,55,0.1,1000
57,-102.45,52,0.1,1000
58,-89.55,59,0.1,1000
59,-94.23,55,0.1,1000
60,-93.43,48,0.1,1000
61,-78.33,59,0.1,1000
62,-80.65,60,0.1,1000
63,-72.5,61,0.1,1000
64,-70.03,56,0.1,1000
65,-69.91,56,0.1,1000
66,-64.06,63,0.1,1000
67,-66.6,83,0.1,1000
68,-54.78,94,0.1,1000
69,-34.31,97,0.1,1000
70,-28.19,98,0.1,1000
71,-23.03,100,0.1,1000
72,-18.2,99,0.1,1000
73,-18.35,100,0.1,1000
74,-11.79,100,0.1,1000
75,-9.33,100,0.1,1000
76,-7.68,100,0.1,1000
77,-3.73,100,0.1,1000
78,-1.27,100,0.1,1000
79,-1.11,100,0.1,1000
80,-0.83,100,0.1,1000
81,0.68,100,0.1,1000
82,0.11,100,0.1,1000
83,2.35,100,0.1,1000
84,0.61,100,0.1,1000
85,2.56,100,0.1,1000
86,3.95,100,0.1,1000
87,0.16,100,0.1,1000
88,-0.92,100,0.1,1000
89,-2.23,99,0.1,1000
90,3.82,100,0.1,1000
91,-11.5,97,0.1,1000
92,-5.89,98,0.1,1000
93,2.79,100,0.1,1000
94,1.99,100,0.1,1000
95,5.5,100,0.1,1000
96,4.6,100,0.1,1000
97,5.87,100,0.1,1000
98,5.19,100,0.1,1000
99,1.71,100,0.1,1000
0,-369.18,2,0.1,3000
1,-368.65,2,0.1,3000
2,-363.09,1,0.1,3000
3,-343.88,2,0.1,3000
4,-337.68,1,0.1,3000
5,-328.19,3,0.1,3000
6,-318.86,5,0.1,3000
7,-317.31,2,0.1,3000
8,-301.6,2,0.1,3000
9,-295.78,1,0.1,3000
10,-276.09,6,0.1,3000
11,-281.03,2,0.1,3000
12,-265.72,1,0.1,3000
13,-247.43,4,0.1,3000
14,-246.38,2,0.1,3000
15,-237.4,4,0.1,3000
16,-231.76,4,0.1,3000
17,-222.08,3,0.1,3000
18,-215.54,2,0.1,3000
19,-203.65,4,0.1,3000
20,-193.68,6,0.1,3000
21,-192.32,8,0.1,3000
22,-187.98,9,0.1,3000
23,-176.49,10,0.1,3000
24,-166.39,10,0.1,3000
25,-160.01,11,0.1,3000
26,-154.69,9,0.1,3000
27,-144.51,16,0.1,3000
28,-140.76,7,0.1,3000
29,-134.05,14,0.1,3000
30,-123.54,16,0.1,3000
31,-116.5,19,0.1,3000
32,-112.87,17,0.1,3000
33,-104.72,20,0.1,3000
34,-93.81,27,0.1,3000
35,-84.74,33,0.1,3000
36,-88.02,34,0.1,3000
37,-79.91,37,0.1,3000
38,-154.69,57,0.1,3000
39,-123.3,61,0.1,3000
40,-105.47,69,0.1,3000
41,-119.24,61,0.1,3000
42,-91.21,70,0.1,3000
43,-88.07,73,0.1,3000
44,-100.45,60,0.1,3000
45,-80.47,68,0.1,3000
46,-75.76,71,0.1,3000
47,-71.78,77,0.1,3000
48,-61.04,86,0.1,3000
49,-49.59,91,0.1,3000
50,-39.66,96,0.1,3000
51,-35.41,98,0.1,3000
52,-30.54,97,0.1,3000
53,-25.37,99,0.1,3000
54,-19.31,100,0.1,3000
55,-17.35,100,0.1,3000
56,-12.98,100,0.1,3000
57,-7.69,100,0.1,3000
58,-7.24,100,0.1,3000
59,-5.67,100,0.1,3000
60,-2.29,100,0.1,3000
61,-3.04,100,0.1,3000
62,0.11,100,0.1,3000
63,1.32,100,0.1,3000
64,0.97,100,0.1,3000
65,2.35,100,0.1,3000
66,3.44,100,0.1,3000
67,4.56,100,0.1,3000
68,4.83,100,0.1,3000
69,5.23,100,0.1,3000
70,4.31,100,0.1,3000
71,5.65,100,0.1,3000
72,5.76,100,0.1,3000
73,6.33,100,0.1,3000
74,6.59,100,0.1,3000
75,5.86,100,0.1,3000
76,6.74,100,0.1,3000
77,4.11,100,0.1,3000
78,5.3,100,0.1,3000
79,2.3,100,0.1,3000
80,4.85,100,0.1,3000
81,6.23,100,0.1,3000
82,5.02,100,0.1,3000
83,2.79,100,0.1,3000
84,4.42,100,0.1,3000
85,6.73,100,0.1,3000
86,-3.25,100,0.1,3000
87,6.28,100,0.1,3000
88,7.0,100,0.1,3000
89,-0.4,100,0.1,3000
90,7.64,100,0.1,3000
91,7.28,100,0.1,3000
92,3.7,100,0.1,3000
93,-4.12,99,0.1,3000
94,4.54,100,0.1,3000
95,8.14,100,0.1,3000
96,5.49,100,0.1,3000
97,-0.08,100,0.1,3000
98,6.64,100,0.1,3000
99,7.75,100,0.1,3000
0,-409.51,0,0.2,30
1,-351.81,1,0.2,30
2,-345.34,0,0.2,30
3,-357.94,0,0.2,30
4,-338.68,0,0.2,30
5,-343.07,1,0.2,30
6,-327.88,3,0.2,30
7,-330.53,3,0.2,30
8,-332.11,0,0.2,30
9,-347.43,7,0.2,30
10,-310.67,5,0.2,30
11,-327.97,2,0.2,30
12,-330.49,0,0.2,30
13,-324.82,0,0.2,30
14,-300.34,1,0.2,30
15,-308.44,0,0.2,30
16,-307.81,0,0.2,30
17,-326.71,0,0.2,30
18,-308.39,1,0.2,30
19,-325.68,5,0.2,30
20,-292.17,6,0.2,30
21,-305.29,0,0.2,30
22,-312.04,0,0.2,30
23,-283.06,0,0.2,30
24,-271.09,0,0.2,30
25,-249.16,2,0.2,30
26,-246.61,0,0.2,30
27,-275.86,0,0.2,30
28,-273.76,2,0.2,30
29,-269.33,2,0.2,30
30,-311.14,0,0.2,30
31,-335.98,1,0.2,30
32,-340.93,0,0.2,30
33,-335.17,0,0.2,30
34,-357.67,0,0.2,30
35,-351.24,1,0.2,30
36,-320.14,0,0.2,30
37,-322.03,1,0.2,30
38,-313.21,0,0.2,30
39,-324.91,0,0.2,30
40,-298.18,0,0.2,30
41,-291.16,0,0.2,30
42,-300.43,0,0.2,30
43,-282.52,0,0.2,30
44,-296.07,1,0.2,30
45,-311.59,0,0.2,30
46,-300.52,0,0.2,30
47,-291.79,0,0.2,30
48,-321.76,3,0.2,30
49,-312.31,0,0.2,30
50,-318.99,2,0.2,30
51,-337.41,1,0.2,30
52,-309.75,1,0.2,30
53,-295.84,0,0.2,30
54,-319.2,1,0.2,30
55,-306.89,1,0.2,30
56,-327.88,0,0.2,30
57,-321.58,0,0.2,30
58,-305.99,1,0.2,30
59,-334.72,0,0.2,30
60,-369.39,2,0.2,30
61,-326.8,0,0.2,30
62,-342.1,0,0.2,30
63,-300.27,2,0.2,30
64,-331.93,0,0.2,30
65,-311.23,0,0.2,30
66,-327.7,0,0.2,30
67,-343.6,1,0.2,30
68,-328.79,3,0.2,30
69,-351.9,1,0.2,30
70,-343.18,0,0.2,30
71,-326.44,0,0.2,30
72,-338.89,1,0.2,30
73,-329.14,0,0.2,30
74,-345.16,0,0.2,30
75,-326.44,0,0.2,30
76,-333.1,0,0.2,30
77,-295.66,1,0.2,30
78,-301.06,0,0.2,30
79,-299.8,0,0.2,30
80,-319.2,1,0.2,30
81,-323.2,0,0.2,30
82,-324.37,0,0.2,30
83,-342.19,0,0.2,30
84,-333.64,0,0.2,30
85,-371.98,0,0.2,30
86,-305.47,0,0.2,30
87,-304.15,1,0.2,30
88,-300.79,0,0.2,30
89,-299.98,0,0.2,30
90,-300.7,0,0.2,30
91,-334.72,0,0.2,30
92,-307.81,0,0.2,30
93,-322.57,0,0.2,30
94,-291.42,1,0.2,30
95,-304.21,0,0.2,30
96,-288.19,0,0.2,30
97,-278.2,0,0.2,30
98,-304.88,1,0.2,30
99,-294.67,0,0.2,30
0,-374.68,0,0.2,100
1,-348.94,0,0.2,100
2,-340.12,0,0.2,100
3,-311.23,0,0.2,100
4,-288.64,0,0.2,100
5,-275.86,0,0.2,100
6,-268.21,0,0.2,100
7,-251.02,0,0.2,100
8,-235.63,0,0.2,100
9,-227.62,0,0.2,100
10,-202.87,1,0.2,100
11,-233.92,0,0.2,100
12,-219.7,0,0.2,100
13,-201.43,0,0.2,100
14,-209.44,0,0.2,100
15,-197.47,0,0.2,100
16,-182.53,0,0.2,100
17,-180.46,0,0.2,100
18,-176.86,0,0.2,100
19,-156.94,1,0.2,100
20,-169.48,0,0.2,100
21,-151.28,1,0.2,100
22,-166.29,1,0.2,100
23,-142.93,0,0.2,100
24,-145.54,0,0.2,100
25,-140.68,0,0.2,100
26,-141.22,0,0.2,100
27,-137.35,0,0.2,100
28,-144.91,0,0.2,100
29,-152.83,0,0.2,100
30,-146.11,1,0.2,100
31,-136.18,0,0.2,100
32,-149.77,0,0.2,100
33,-128.89,0,0.2,100
34,-137.44,0,0.2,100
35,-139.51,0,0.2,100
36,-134.56,0,0.2,100
37,-146.62,0,0.2,100
38,-132.85,0,0.2,100
39,-136.81,0,0.2,100
40,-155.17,0,0.2,100
41,-168.07,1,0.2,100
42,-158.11,1,0.2,100
43,-140.95,0,0.2,100
44,-125.47,0,0.2,100
45,-127.81,0,0.2,100
46,-133.3,0,0.2,100
47,-123.31,0,0.2,100
48,-120.52,0,0.2,100
49,-131.95,0,0.2,100
50,-132.76,0,0.2,100
51,-141.58,0,0.2,100
52,-126.19,0,0.2,100
53,-136.63,0,0.2,100
54,-141.22,0,0.2,100
55,-135.55,0,0.2,100
56,-143.2,0,0.2,100
57,-153.46,0,0.2,100
58,-130.51,0,0.2,100
59,-159.06,1,0.2,100
60,-157.32,1,0.2,100
61,-153.28,0,0.2,100
62,-172.0,0,0.2,100
63,-151.39,0,0.2,100
64,-146.2,1,0.2,100
65,-148.28,6,0.2,100
66,-125.23,9,0.2,100
67,-145.67,8,0.2,100
68,-132.65,11,0.2,100
69,-106.49,14,0.2,100
70,-123.74,9,0.2,100
71,-117.66,13,0.2,100
72,-135.82,18,0.2,100
73,-111.66,15,0.2,100
74,-106.96,19,0.2,100
75,-112.03,15,0.2,100
76,-127.32,18,0.2,100
77,-129.64,17,0.2,100
78,-112.27,16,0.2,100
79,-125.98,13,0.2,100
80,-129.78,15,0.2,100
81,-102.73,17,0.2,100
82,-129.62,14,0.2,100
83,-143.54,17,0.2,100
84,-114.93,11,0.2,100
85,-113.01,10,0.2,100
86,-109.35,23,0.2,100
87,-136.14,21,0.2,100
88,-106.07,22,0.2,100
89,-130.7,11,0.2,100
90,-120.65,12,0.2,100
91,-126.97,20,0.2,100
92,-128.03,18,0.2,100
93,-116.84,19,0.2,100
94,-132.64,16,0.2,100
95,-123.06,19,0.2,100
96,-119.52,18,0.2,100
97,-125.98,17,0.2,100
98,-115.31,17,0.2,100
99,-108.24,17,0.2,100
0,-366.72,1,0.2,300
1,-348.04,0,0.2,300
2,-328.52,1,0.2,300
3,-308.35,0,0.2,300
4,-299.44,0,0.2,300
5,-281.44,0,0.2,300
6,-260.47,0,0.2,300
7,-242.74,0,0.2,300
8,-223.48,0,0.2,300
9,-206.11,0,0.2,300
10,-193.33,0,0.2,300
11,-180.37,0,0.2,300
12,-166.69,0,0.2,300
13,-159.49,0,0.2,300
14,-145.81,0,0.2,300
15,-136.54,0,0.2,300
16,-128.62,0,0.2,300
17,-123.67,0,0.2,300
18,-117.01,0,0.2,300
19,-110.62,0,0.2,300
20,-109.45,0,0.2,300
21,-106.84,0,0.2,300
22,-104.05,0,0.2,300
23,-102.7,0,0.2,300
24,-105.49,0,0.2,300
25,-103.24,0,0.2,300
26,-102.52,0,0.2,300
27,-108.01,0,0.2,300
28,-102.52,0,0.2,300
29,-105.67,0,0.2,300
30,-104.59,0,0.2,300
31,-104.32,0,0.2,300
32,-106.12,0,0.2,300
33,-107.11,0,0.2,300
34,-104.77,0,0.2,300
35,-102.25,0,0.2,300
36,-103.69,0,0.2,300
37,-104.41,0,0.2,300
38,-106.03,0,0.2,300
39,-105.49,0,0.2,300
40,-100.81,0,0.2,300
41,-102.61,0,0.2,300
42,-106.21,0,0.2,300
43,-105.49,0,0.2,300
44,-102.07,0,0.2,300
45,-103.6,0,0.2,300
46,-104.59,0,0.2,300
47,-103.78,0,0.2,300
48,-102.97,0,0.2,300
49,-103.78,0,0.2,300
50,-106.84,0,0.2,300
51,-104.68,0,0.2,300
52,-104.59,0,0.2,300
53,-102.52,0,0.2,300
54,-103.78,0,0.2,300
55,-105.04,0,0.2,300
56,-102.7,0,0.2,300
57,-102.34,0,0.2,300
58,-104.59,0,0.2,300
59,-108.1,0,0.2,300
60,-103.69,0,0.2,300
61,-104.59,0,0.2,300
62,-104.95,0,0.2,300
63,-106.12,0,0.2,300
64,-102.88,0,0.2,300
65,-102.16,0,0.2,300
66,-102.52,0,0.2,300
67,-101.35,0,0.2,300
68,-103.87,0,0.2,300
69,-103.96,0,0.2,300
70,-103.69,0,0.2,300
71,-104.59,0,0.2,300
72,-104.68,0,0.2,300
73,-104.23,0,0.2,300
74,-105.13,0,0.2,300
75,-105.94,0,0.2,300
76,-105.76,0,0.2,300
77,-109.81,0,0.2,300
78,-107.02,0,0.2,300
79,-105.04,0,0.2,300
80,-109.72,0,0.2,300
81,-113.05,0,0.2,300
82,-106.03,0,0.2,300
83,-105.94,0,0.2,300
84,-106.3,0,0.2,300
85,-102.7,0,0.2,300
86,-104.86,0,0.2,300
87,-105.76,0,0.2,300
88,-102.25,0,0.2,300
89,-110.17,0,0.2,300
90,-102.34,0,0.2,300
91,-103.42,0,0.2,300
92,-107.38,0,0.2,300
93,-111.52,0,0.2,300
94,-104.95,0,0.2,300
95,-101.89,0,0.2,300
96,-111.79,0,0.2,300
97,-108.55,0,0.2,300
98,-105.94,0,0.2,300
99,-107.56,0,0.2,300
0,-374.02,2,0.2,1000
1,-350.68,3,0.2,1000
2,-334.72,6,0.2,1000
3,-307.79,7,0.2,1000
4,-288.78,12,0.2,1000
5,-277.01,8,0.2,1000
6,-257.48,11,0.2,1000
7,-240.94,14,0.2,1000
8,-217.52,18,0.2,1000
9,-191.0,27,0.2,1000
10,-186.82,27,0.2,1000
11,-162.97,32,0.2,1000
12,-148.69,39,0.2,1000
13,-129.65,51,0.2,1000
14,-108.11,53,0.2,1000
15,-103.83,62,0.2,1000
16,-100.63,52,0.2,1000
17,-76.62,66,0.2,1000
18,-73.99,72,0.2,1000
19,-59.8,81,0.2,1000
20,-48.81,90,0.2,1000
21,-35.25,100,0.2,1000
22,-24.75,100,0.2,1000
23,-22.6,100,0.2,1000
24,-13.86,100,0.2,1000
25,-6.62,100,0.2,1000
26,-4.46,100,0.2,1000
27,0.17,100,0.2,1000
28,1.01,100,0.2,1000
29,1.06,100,0.2,1000
30,1.39,100,0.2,1000
31,1.7,100,0.2,1000
32,3.5,100,0.2,1000
33,4.44,100,0.2,1000
34,1.34,100,0.2,1000
35,0.59,100,0.2,1000
36,4.08,100,0.2,1000
37,0.88,100,0.2,1000
38,6.61,100,0.2,1000
39,-3.4,100,0.2,1000
40,-7.86,98,0.2,1000
41,-7.2,100,0.2,1000
42,-7.25,99,0.2,1000
43,-3.17,100,0.2,1000
44,-3.92,100,0.2,1000
45,-5.21,100,0.2,1000
46,-23.15,95,0.2,1000
47,-5.76,99,0.2,1000
48,5.51,100,0.2,1000
49,-4.56,100,0.2,1000
50,-1.99,100,0.2,1000
51,-3.83,99,0.2,1000
52,-5.47,100,0.2,1000
53,-0.47,100,0.2,1000
54,-18.16,99,0.2,1000
55,-6.7,100,0.2,1000
56,-42.93,91,0.2,1000
57,-8.1,98,0.2,1000
58,-1.01,100,0.2,1000
59,-5.41,99,0.2,1000
60,-4.08,100,0.2,1000
61,-8.47,99,0.2,1000
62,-3.82,100,0.2,1000
63,0.86,100,0.2,1000
64,-10.66,100,0.2,1000
65,0.49,100,0.2,1000
66,-13.83,100,0.2,1000
67,-5.46,100,0.2,1000
68,-18.49,98,0.2,1000
69,-5.07,99,0.2,1000
70,-0.56,100,0.2,1000
71,-3.01,100,0.2,1000
72,-53.51,93,0.2,1000
73,5.18,100,0.2,1000
74,4.93,100,0.2,1000
75,5.13,100,0.2,1000
76,-0.24,100,0.2,1000
77,-9.4,99,0.2,1000
78,-55.59,93,0.2,1000
79,-7.47,99,0.2,1000
80,3.48,100,0.2,1000
81,-5.01,99,0.2,1000
82,0.89,100,0.2,1000
83,-12.74,100,0.2,1000
84,-4.32,100,0.2,1000
85,1.44,100,0.2,1000
86,-1.39,100,0.2,1000
87,-7.64,99,0.2,1000
88,2.41,100,0.2,1000
89,1.7,100,0.2,1000
90,-22.47,97,0.2,1000
91,-1.74,100,0.2,1000
92,6.54,100,0.2,1000
93,-6.02,100,0.2,1000
94,0.42,100,0.2,1000
95,-39.75,93,0.2,1000
96,-3.11,99,0.2,1000
97,-2.33,99,0.2,1000
98,-12.5,98,0.2,1000
99,-5.56,98,0.2,1000
0,-369.6,2,0.2,3000
1,-356.3,8,0.2,3000
2,-337.8,3,0.2,3000
3,-325.26,3,0.2,3000
4,-303.47,6,0.2,3000
5,-284.92,4,0.2,3000
6,-259.6,12,0.2,3000
7,-247.58,13,0.2,3000
8,-229.27,16,0.2,3000
9,-222.98,10,0.2,3000
10,-196.09,19,0.2,3000
11,-184.04,21,0.2,3000
12,-172.86,23,0.2,3000
13,-142.56,35,0.2,3000
14,-133.67,34,0.2,3000
